STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
JW6493018,JW6493018,,,,,,,Zhang Jingshan,JW6493018,18,,2.4,150,DZ,5,5,5,6.5
JW6493019,JW6493019,,,,,,,Zhang Jingshan,JW6493019,18,,2.4,150,DZ,5,5,5,6.5
JW6493020,JW6493020,,,,,,,Zhang Jingshan,JW6493020,18,,2.4,150,DZ,5,5,5,6.5
JW6493021,JW6493021,,,,,,,Zhang Jingshan,JW6493021,18,,2.4,150,DZ,5,5,5,6.5
JW6493022,JW6493022,,,,,,,Zhang Jingshan,JW6493022,18,,2.4,150,DZ,5,5,5,6.5
JW6493023,JW6493023,,,,,,,Zhang Jingshan,JW6493023,18,,2.4,150,DZ,5,5,5,6.5
JW6493024,JW6493024,,,,,,,Zhang Jingshan,JW6493024,18,,2.4,150,DZ,5,5,5,6.5
JW6493025,JW6493025,,,,,,,Zhang Jingshan,JW6493025,18,,2.4,150,DZ,5,5,5,6.5
JW6493026,JW6493026,,,,,,,Zhang Jingshan,JW6493026,18,,2.4,150,DZ,5,5,5,6.5
JW6493027,JW6493027,,,,,,,Zhang Jingshan,JW6493027,18,,2.4,150,DZ,5,5,5,6.5
JW6493028,JW6493028,,,,,,,Zhang Jingshan,JW6493028,18,,2.4,150,DZ,5,5,5,6.5
JW6493029,JW6493029,,,,,,,Zhang Jingshan,JW6493029,18,,2.4,150,DZ,5,5,5,6.5
JW6493030,JW6493030,,,,,,,Zhang Jingshan,JW6493030,18,,2.4,150,DZ,5,5,5,6.5
JW6493031,JW6493031,,,,,,,Zhang Jingshan,JW6493031,18,,2.4,150,DZ,5,5,5,6.5
JW6493032,JW6493032,,,,,,,Zhang Jingshan,JW6493032,18,,2.4,150,DZ,5,5,5,6.5
JW6493033,JW6493033,,,,,,,Zhang Jingshan,JW6493033,18,,2.4,150,DZ,5,5,5,6.5
JW6493034,JW6493034,,,,,,,Zhang Jingshan,JW6493034,18,,2.4,150,DZ,5,5,5,6.5
JW6493035,JW6493035,,,,,,,Zhang Jingshan,JW6493035,18,,2.4,150,DZ,5,5,5,6.5
JW6493036,JW6493036,,,,,,,Zhang Jingshan,JW6493036,18,,2.4,150,DZ,5,5,5,6.5
JW6493037,JW6493037,,,,,,,Zhang Jingshan,JW6493037,18,,2.4,150,DZ,5,5,5,6.5
JW6493038,JW6493038,,,,,,,Zhang Jingshan,JW6493038,18,,2.4,150,DZ,5,5,5,6.5
JW6493039,JW6493039,,,,,,,Zhang Jingshan,JW6493039,18,,2.4,150,DZ,5,5,5,6.5
