STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
BR6497126,BR6497126,,,,,,,Wu Yunzhong,BR6497126,18,,2.4,150,DZ,5,5,5,6.5
BR6497127,BR6497127,,,,,,,Wu Yunzhong,BR6497127,18,,2.4,150,DZ,5,5,5,6.5
BR6497128,BR6497128,,,,,,,Wu Yunzhong,BR6497128,18,,2.4,150,DZ,5,5,5,6.5
BR6497129,BR6497129,,,,,,,Wu Yunzhong,BR6497129,18,,2.4,150,DZ,5,5,5,6.5
BR6497130,BR6497130,,,,,,,Wu Yunzhong,BR6497130,18,,2.4,150,DZ,5,5,5,6.5
BR6497131,BR6497131,,,,,,,Wu Yunzhong,BR6497131,18,,2.4,150,DZ,5,5,5,6.5
BR6497132,BR6497132,,,,,,,Wu Yunzhong,BR6497132,18,,2.4,150,DZ,5,5,5,6.5
BR6497133,BR6497133,,,,,,,Wu Yunzhong,BR6497133,18,,2.4,150,DZ,5,5,5,6.5
BR6497134,BR6497134,,,,,,,Wu Yunzhong,BR6497134,18,,2.4,150,DZ,5,5,5,6.5
BR6497135,BR6497135,,,,,,,Wu Yunzhong,BR6497135,18,,2.4,150,DZ,5,5,5,6.5
BR6497136,BR6497136,,,,,,,Wu Yunzhong,BR6497136,18,,2.4,150,DZ,5,5,5,6.5
BR6497137,BR6497137,,,,,,,Wu Yunzhong,BR6497137,18,,2.4,150,DZ,5,5,5,6.5
BR6497138,BR6497138,,,,,,,Wu Yunzhong,BR6497138,18,,2.4,150,DZ,5,5,5,6.5
KBR6496005,KBR6496005,,,,,,,Wu Yunzhong,KBR6496005,18,,2.4,150,DZ,5,5,5,6.5
KBR6496006,KBR6496006,,,,,,,Wu Yunzhong,KBR6496006,18,,2.4,150,DZ,5,5,5,6.5
KBR6496007,KBR6496007,,,,,,,Wu Yunzhong,KBR6496007,18,,2.4,150,DZ,5,5,5,6.5
KBR6496008,KBR6496008,,,,,,,Wu Yunzhong,KBR6496008,18,,2.4,150,DZ,5,5,5,6.5
KBR6496009,KBR6496009,,,,,,,Wu Yunzhong,KBR6496009,18,,2.4,150,DZ,5,5,5,6.5
