STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
HC6485016P,HC6485016P,,,,,,,Hu Yuanfen,HC6485016P,18,,2.4,150,DZ,5,5,5,6.5
HC6485016BW,HC6485016BW,,,,,,,Hu Yuanfen,HC6485016BW,18,,2.4,150,DZ,5,5,5,6.5
HC6485016,HC6485016,,,,,,,Hu Yuanfen,HC6485016,18,,2.4,150,DZ,5,5,5,6.5
HC6485016R,HC6485016R,,,,,,,Hu Yuanfen,HC6485016R,18,,2.4,150,DZ,5,5,5,6.5
HC6485016B,HC6485016B,,,,,,,Hu Yuanfen,HC6485016B,18,,2.4,150,DZ,5,5,5,6.5
KHC6484009,KHC6484009,,,,,,,Hu Yuanfen,KHC6484009,18,,2.4,150,DZ,5,5,5,6.5
