STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
BR6497100,BR6497100,,,,,,,Wu Yunzhong,BR6497100,18,,2.4,150,DZ,5,5,5,6.5
BR6497101,BR6497101,,,,,,,Wu Yunzhong,BR6497101,18,,2.4,150,DZ,5,5,5,6.5
BR6497102,BR6497102,,,,,,,Wu Yunzhong,BR6497102,18,,2.4,200,DZ,5,5,5,6.5
BR6497103,BR6497103,,,,,,,Wu Yunzhong,BR6497103,18,,2.4,150,DZ,5,5,5,6.5
BR6497104,BR6497104,,,,,,,Wu Yunzhong,BR6497104,18,,2.4,150,DZ,5,5,5,6.5
BR6497105,BR6497105,,,,,,,Wu Yunzhong,BR6497105,18,,2.4,150,DZ,5,5,5,6.5
BR6497106,BR6497106,,,,,,,Wu Yunzhong,BR6497106,18,,2.4,150,DZ,5,5,5,6.5
BR6497107,BR6497107,,,,,,,Wu Yunzhong,BR6497107,18,,2.4,150,DZ,5,5,5,6.5
BR6497108,BR6497108,,,,,,,Wu Yunzhong,BR6497108,18,,2.4,150,DZ,5,5,5,6.5
BR6497109,BR6497109,,,,,,,Wu Yunzhong,BR6497109,18,,2.4,150,DZ,5,5,5,6.5
BR6497110,BR6497110,,,,,,,Wu Yunzhong,BR6497110,18,,2.4,150,DZ,5,5,5,6.5
NK6489112,NK6489112,,,,,,,Wu Yunzhong,NK6489112,18,,2.4,100,DZ,5,5,5,6.5
NK6489113,NK6489113,,,,,,,Wu Yunzhong,NK6489113,18,,2.4,100,DZ,5,5,5,6.5
NK6489114,NK6489114,,,,,,,Wu Yunzhong,NK6489114,18,,2.4,150,DZ,5,5,5,6.5
NK6489115,NK6489115,,,,,,,Wu Yunzhong,NK6489115,18,,2.4,150,DZ,5,5,5,6.5
NK6489116,NK6489116,,,,,,,Wu Yunzhong,NK6489116,18,,2.4,150,DZ,5,5,5,6.5
NK6489117,NK6489117,,,,,,,Wu Yunzhong,NK6489117,18,,2.4,100,DZ,5,5,5,6.5
NK6489118,NK6489118,,,,,,,Wu Yunzhong,NK6489118,18,,2.4,150,DZ,5,5,5,6.5
NK6489119,NK6489119,,,,,,,Wu Yunzhong,NK6489119,18,,2.4,150,DZ,5,5,5,6.5
NK6489120,NK6489120,,,,,,,Wu Yunzhong,NK6489120,18,,2.4,150,DZ,5,5,5,6.5
