STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
BH6462001,BH6462001,,,,,,,Zhu Zhiwei,BH6462001,18,,2.4,150,DZ,5,5,5,6.5
BH6462002,BH6462002,,,,,,,Zhu Zhiwei,BH6462002,18,,2.4,150,DZ,5,5,5,6.5
BH6462003,BH6462003,,,,,,,Zhu Zhiwei,BH6462003,18,,2.4,150,DZ,5,5,5,6.5
BH6462004,BH6462004,,,,,,,Zhu Zhiwei,BH6462004,18,,2.4,150,DZ,5,5,5,6.5
BH6462005,BH6462005,,,,,,,Zhu Zhiwei,BH6462005,18,,2.4,150,DZ,5,5,5,6.5
BH6462006,BH6462006,,,,,,,Zhu Zhiwei,BH6462006,18,,2.4,150,DZ,5,5,5,6.5
BH6462007,BH6462007,,,,,,,Zhu Zhiwei,BH6462007,18,,2.4,150,DZ,5,5,5,6.5
BH6462008,BH6462008,,,,,,,Zhu Zhiwei,BH6462008,18,,2.4,150,DZ,5,5,5,6.5
BH6462009,BH6462009,,,,,,,Zhu Zhiwei,BH6462009,18,,2.4,150,DZ,5,5,5,6.5
BH6462010,BH6462010,,,,,,,Zhu Zhiwei,BH6462010,18,,2.4,150,DZ,5,5,5,6.5
BH6462011,BH6462011,,,,,,,Zhu Zhiwei,BH6462011,18,,2.4,150,DZ,5,5,5,6.5
BH6462012,BH6462012,,,,,,,Zhu Zhiwei,BH6462012,18,,2.4,150,DZ,5,5,5,6.5
BH6462013,BH6462013,,,,,,,Zhu Zhiwei,BH6462013,18,,2.4,150,DZ,5,5,5,6.5
BH6462014,BH6462014,,,,,,,Zhu Zhiwei,BH6462014,18,,2.4,150,DZ,5,5,5,6.5
BH6462015,BH6462015,,,,,,,Zhu Zhiwei,BH6462015,18,,2.4,150,DZ,5,5,5,6.5
BH6462016,BH6462016,,,,,,,Zhu Zhiwei,BH6462016,18,,2.4,150,DZ,5,5,5,6.5
NK6489085,NK6489085,,,,,,,Zhu Zhiwei,NK6489085,18,,2.4,150,DZ,5,5,5,6.5
NK6489086,NK6489086,,,,,,,Zhu Zhiwei,NK6489086,18,,2.4,150,DZ,5,5,5,6.5
NK6489087,NK6489087,,,,,,,Zhu Zhiwei,NK6489087,18,,2.4,150,DZ,5,5,5,6.5
NK6489088,NK6489088,,,,,,,Zhu Zhiwei,NK6489088,18,,2.4,150,DZ,5,5,5,6.5
NK6489089,NK6489089,,,,,,,Zhu Zhiwei,NK6489089,18,,2.4,150,DZ,5,5,5,6.5
