STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
BR6497068,BR6497068,,,,,,,Xu Xinjun,BR6497068,18,,2.4,150,DZ,5,5,5,6.5
BR6497069,BR6497069,,,,,,,Xu Xinjun,BR6497069,18,,2.4,150,DZ,5,5,5,6.5
BR6497070,BR6497070,,,,,,,Xu Xinjun,BR6497070,18,,2.4,150,DZ,5,5,5,6.5
BR6497071,BR6497071,,,,,,,Xu Xinjun,BR6497071,18,,2.4,150,DZ,5,5,5,6.5
BR6497072,BR6497072,,,,,,,Xu Xinjun,BR6497072,18,,2.4,150,DZ,5,5,5,6.5
EAR6499119,EAR6499119,,,,,,,Xu Xinjun,EAR6499119,18,,2.4,100,DZ,5,5,5,6.5
EAR6499119G,EAR6499119G,,,,,,,Xu Xinjun,EAR6499119G,18,,2.4,100,DZ,5,5,5,6.5
EAR6499120,EAR6499120,,,,,,,Xu Xinjun,EAR6499120,18,,2.4,100,DZ,5,5,5,6.5
EAR6499120G,EAR6499120G,,,,,,,Xu Xinjun,EAR6499120G,18,,2.4,100,DZ,5,5,5,6.5
EAR6499121,EAR6499121,,,,,,,Xu Xinjun,EAR6499121,18,,2.4,150,DZ,5,5,5,6.5
EAR6499122,EAR6499122,,,,,,,Xu Xinjun,EAR6499122,18,,2.4,150,DZ,5,5,5,6.5
