STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
EAR6499171,EAR6499171,,,,,,,Zhu Zhiwei,EAR6499171,18,,2.4,150,DZ,5,5,5,6.5
EAR6499172,EAR6499172,,,,,,,Zhu Zhiwei,EAR6499172,18,,2.4,150,DZ,5,5,5,6.5
EAR6499173,EAR6499173,,,,,,,Zhu Zhiwei,EAR6499173,18,,2.4,150,DZ,5,5,5,6.5
EAR6499174,EAR6499174,,,,,,,Zhu Zhiwei,EAR6499174,18,,2.4,150,DZ,5,5,5,6.5
EAR6499175,EAR6499175,,,,,,,Zhu Zhiwei,EAR6499175,18,,2.4,150,DZ,5,5,5,6.5
EAR6499176,EAR6499176,,,,,,,Zhu Zhiwei,EAR6499176,18,,2.4,150,DZ,5,5,5,6.5
EAR6499177,EAR6499177,,,,,,,Zhu Zhiwei,EAR6499177,18,,2.4,100,DZ,5,5,5,6.5
EAR6499178,EAR6499178,,,,,,,Zhu Zhiwei,EAR6499178,18,,2.4,150,DZ,5,5,5,6.5
EAR6499179,EAR6499179,,,,,,,Zhu Zhiwei,EAR6499179,18,,2.4,150,DZ,5,5,5,6.5
EAR6499180,EAR6499180,,,,,,,Zhu Zhiwei,EAR6499180,18,,2.4,150,DZ,5,5,5,6.5
EAR6499181,EAR6499181,,,,,,,Zhu Zhiwei,EAR6499181,18,,2.4,150,DZ,5,5,5,6.5
EAR6499182,EAR6499182,,,,,,,Zhu Zhiwei,EAR6499182,18,,2.4,150,DZ,5,5,5,6.5
EAR6499183,EAR6499183,,,,,,,Zhu Zhiwei,EAR6499183,18,,2.4,150,DZ,5,5,5,6.5
EAR6499184,EAR6499184,,,,,,,Zhu Zhiwei,EAR6499184,18,,2.4,150,DZ,5,5,5,6.5
EAR6499185,EAR6499185,,,,,,,Zhu Zhiwei,EAR6499185,18,,2.4,150,DZ,5,5,5,6.5
EAR6499186,EAR6499186,,,,,,,Zhu Zhiwei,EAR6499186,18,,2.4,150,DZ,5,5,5,6.5
