STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
KBR6496001,KBR6496001,,,,,,,Zhao Aiping,KBR6496001,18,,2.4,150,DZ,5,5,5,6.5
KBR6496002,KBR6496002,,,,,,,Zhao Aiping,KBR6496002,18,,2.4,150,DZ,5,5,5,6.5
KBR6496003,KBR6496003,,,,,,,Zhao Aiping,KBR6496003,18,,2.4,150,DZ,5,5,5,6.5
KBR6496004,KBR6496004,,,,,,,Zhao Aiping,KBR6496004,18,,2.4,150,DZ,5,5,5,6.5
KNK6488001,KNK6488001,,,,,,,Zhao Aiping,KNK6488001,18,,2.4,150,DZ,5,5,5,6.5
KNK6488002,KNK6488002,,,,,,,Zhao Aiping,KNK6488002,18,,2.4,150,DZ,5,5,5,6.5
KNK6488003,KNK6488003,,,,,,,Zhao Aiping,KNK6488003,18,,2.4,150,DZ,5,5,5,6.5
KNK6488004,KNK6488004,,,,,,,Zhao Aiping,KNK6488004,18,,2.4,150,DZ,5,5,5,6.5
KNK6488005,KNK6488005,,,,,,,Zhao Aiping,KNK6488005,18,,2.4,150,DZ,5,5,5,6.5
JW6493059,JW6493059,,,,,,,Zhao Aiping,JW6493059,18,,2.4,150,DZ,5,5,5,6.5
HC6485013,HC6485013,,,,,,,Zhao Aiping,HC6485013,18,,2.4,150,DZ,5,5,5,6.5
HC6485014,HC6485014,,,,,,,Zhao Aiping,HC6485014,18,,2.4,150,DZ,5,5,5,6.5
HC6485015,HC6485015,,,,,,,Zhao Aiping,HC6485015,18,,2.4,150,DZ,5,5,5,6.5
