STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
EAR6499305,EAR6499305,,,,,,,Zou Yonghai,EAR6499305,18,,2.4,150,DZ,5,5,5,6.5
EAR6499306,EAR6499306,,,,,,,Zou Yonghai,EAR6499306,18,,2.4,150,DZ,5,5,5,6.5
EAR6499307,EAR6499307,,,,,,,Zou Yonghai,EAR6499307,18,,2.4,150,DZ,5,5,5,6.5
EAR6499308,EAR6499308,,,,,,,Zou Yonghai,EAR6499308,18,,2.4,150,DZ,5,5,5,6.5
EAR6499309,EAR6499309,,,,,,,Zou Yonghai,EAR6499309,18,,2.4,150,DZ,5,5,5,6.5
EAR6499310,EAR6499310,,,,,,,Zou Yonghai,EAR6499310,18,,2.4,150,DZ,5,5,5,6.5
EAR6499311,EAR6499311,,,,,,,Zou Yonghai,EAR6499311,18,,2.4,150,DZ,5,5,5,6.5
EAR6499312,EAR6499312,,,,,,,Zou Yonghai,EAR6499312,18,,2.4,150,DZ,5,5,5,6.5
EAR6499313,EAR6499313,,,,,,,Zou Yonghai,EAR6499313,18,,2.4,150,DZ,5,5,5,6.5
EAR6499314,EAR6499314,,,,,,,Zou Yonghai,EAR6499314,18,,2.4,150,DZ,5,5,5,6.5
EAR6499315,EAR6499315,,,,,,,Zou Yonghai,EAR6499315,18,,2.4,150,DZ,5,5,5,6.5
EAR6499316,EAR6499316,,,,,,,Zou Yonghai,EAR6499316,18,,2.4,150,DZ,5,5,5,6.5
EAR6499317,EAR6499317,,,,,,,Zou Yonghai,EAR6499317,18,,2.4,150,DZ,5,5,5,6.5
EAR6499318,EAR6499318,,,,,,,Zou Yonghai,EAR6499318,18,,2.4,150,DZ,5,5,5,6.5
