STYLE#,ITEM#,DESC1,DESC2,DESC3,DESC4,CAT,SUBCAT,VEND#,VENDOR PRODUCTION#,RMB.COST,ARB.COST2,FOB,QTY,UM,SELLPRC1,SELLPRC2,SELLPRC3,SELLPRC4,SELLPRC5,SELLPRC6,SEASON,WH,DUTY%,COMM%,MISC%,PC/CTN,GENDER
EAR6499233,EAR6499233,,,,,,,Zhu Zhiwei,EAR6499233,18,,2.4,150,DZ,5,5,5,6.5
EAR6499234,EAR6499234,,,,,,,Zhu Zhiwei,EAR6499234,18,,2.4,150,DZ,5,5,5,6.5
EAR6499235,EAR6499235,,,,,,,Zhu Zhiwei,EAR6499235,18,,2.4,150,DZ,5,5,5,6.5
EAR6499236,EAR6499236,,,,,,,Zhu Zhiwei,EAR6499236,18,,2.4,150,DZ,5,5,5,6.5
EAR6499237,EAR6499237,,,,,,,Zhu Zhiwei,EAR6499237,18,,2.4,150,DZ,5,5,5,6.5
EAR6499238,EAR6499238,,,,,,,Zhu Zhiwei,EAR6499238,18,,2.4,150,DZ,5,5,5,6.5
EAR6499239,EAR6499239,,,,,,,Zhu Zhiwei,EAR6499239,18,,2.4,150,DZ,5,5,5,6.5
EAR6499240,EAR6499240,,,,,,,Zhu Zhiwei,EAR6499240,18,,2.4,150,DZ,5,5,5,6.5
EAR6499241,EAR6499241,,,,,,,Zhu Zhiwei,EAR6499241,18,,2.4,150,DZ,5,5,5,6.5
EAR6499242,EAR6499242,,,,,,,Zhu Zhiwei,EAR6499242,18,,2.4,150,DZ,5,5,5,6.5
EAR6499243,EAR6499243,,,,,,,Zhu Zhiwei,EAR6499243,18,,2.4,150,DZ,5,5,5,6.5
